atsp\br17.atsp,20,50,0.3,0.5,39,3.8167
atsp\br17.atsp,20,50,0.3,0.3,39,3.84931
atsp\br17.atsp,20,50,0.7,0.7,39,10.2516
atsp\br17.atsp,20,50,0.7,0.5,39,10.7312
atsp\br17.atsp,20,50,0.7,0.3,39,10.6565
atsp\br17.atsp,20,50,0.5,0.7,40,7.65996
atsp\br17.atsp,20,50,0.5,0.5,39,7.62154
atsp\br17.atsp,20,50,0.5,0.3,39,7.24382
atsp\br17.atsp,20,50,0.3,0.7,39,3.82441
atsp\br17.atsp,20,50,0.3,0.5,39,3.91002
atsp\br17.atsp,20,50,0.3,0.3,39,3.88498
tsp\berlin52.tsp,20,50,0.7,0.7,6450,24.4202
tsp\berlin52.tsp,20,50,0.7,0.5,5617,23.5974
tsp\berlin52.tsp,20,50,0.7,0.3,5108,24.1065
tsp\berlin52.tsp,20,50,0.5,0.7,5658,17.2784
tsp\berlin52.tsp,20,50,0.5,0.5,5972,17.1373
tsp\berlin52.tsp,20,50,0.5,0.3,7412,15.3012
tsp\berlin52.tsp,20,50,0.3,0.7,10944,8.74982
tsp\berlin52.tsp,20,50,0.3,0.5,7273,8.90971
tsp\berlin52.tsp,20,50,0.3,0.3,6801,8.74007
tsp\eil51.tsp,20,20,0.7,0.7,614,7.88727
tsp\eil51.tsp,20,20,0.7,0.5,631,8.02927
tsp\eil51.tsp,20,20,0.7,0.3,709,7.84725
tsp\eil51.tsp,20,20,0.5,0.7,696,5.62296
tsp\eil51.tsp,20,20,0.5,0.5,766,5.47738
tsp\eil51.tsp,20,20,0.5,0.3,624,5.64283
tsp\eil51.tsp,20,20,0.3,0.7,683,3.45214
tsp\eil51.tsp,20,20,0.3,0.5,767,3.33546
tsp\eil51.tsp,20,20,0.3,0.3,693,3.36771
atsp\ry48p.atsp,20,20,0.7,0.7,20403,7.53312
atsp\ry48p.atsp,20,20,0.7,0.5,20219,7.41028
atsp\ry48p.atsp,20,20,0.7,0.3,19167,7.55574
atsp\ry48p.atsp,20,20,0.5,0.7,22743,5.40543
atsp\ry48p.atsp,20,20,0.5,0.5,22748,5.22087
atsp\ry48p.atsp,20,20,0.5,0.3,20593,5.19331
atsp\ry48p.atsp,20,20,0.3,0.7,24427,3.12543
atsp\ry48p.atsp,20,20,0.3,0.5,22851,3.01699
atsp\ry48p.atsp,20,20,0.3,0.3,25026,3.21221
atsp\br17.atsp,20,20,0.7,0.7,41,3.45242
atsp\br17.atsp,20,20,0.7,0.5,39,3.42069
atsp\br17.atsp,20,20,0.7,0.3,40,3.36457
atsp\br17.atsp,20,20,0.5,0.7,39,2.379
atsp\br17.atsp,20,20,0.5,0.5,39,2.48091
atsp\br17.atsp,20,20,0.5,0.3,39,2.40603
atsp\br17.atsp,20,20,0.3,0.7,39,1.432
atsp\br17.atsp,20,20,0.3,0.5,40,1.44539
atsp\br17.atsp,20,20,0.3,0.3,39,1.43116
tsp\berlin52.tsp,20,20,0.7,0.7,7001,7.66351
tsp\berlin52.tsp,20,20,0.7,0.5,8035,7.91557
tsp\berlin52.tsp,20,20,0.7,0.3,6366,7.7348
tsp\berlin52.tsp,20,20,0.5,0.7,9205,5.50897
tsp\berlin52.tsp,20,20,0.5,0.5,8237,5.43046
tsp\berlin52.tsp,20,20,0.5,0.3,9080,5.51847
tsp\berlin52.tsp,20,20,0.3,0.7,9181,3.35773
tsp\berlin52.tsp,20,20,0.3,0.5,9306,3.3248
tsp\berlin52.tsp,20,20,0.3,0.3,9817,3.31883
atsp\br17.atsp,20,20,0.7,0.7,40,0
atsp\br17.atsp,20,20,0.7,0.5,39,0
atsp\br17.atsp,20,20,0.7,0.3,39,0
atsp\br17.atsp,20,20,0.5,0.7,40,0
atsp\br17.atsp,20,20,0.5,0.5,42,0
atsp\br17.atsp,20,20,0.5,0.3,42,0
atsp\br17.atsp,20,20,0.3,0.7,39,0
atsp\br17.atsp,20,20,0.3,0.5,39,0
atsp\br17.atsp,20,20,0.3,0.3,39,0
atsp\br17.atsp,20,20,0.7,0.7,39,0
atsp\br17.atsp,20,20,0.7,0.5,39,0
atsp\br17.atsp,20,20,0.7,0.3,40,0
atsp\br17.atsp,20,20,0.5,0.7,39,0
atsp\br17.atsp,20,20,0.5,0.5,39,0
atsp\br17.atsp,20,20,0.5,0.3,39,0
atsp\br17.atsp,20,20,0.3,0.7,40,0
atsp\br17.atsp,20,20,0.3,0.5,39,0
atsp\br17.atsp,20,20,0.3,0.3,40,0
atsp\br17.atsp,20,20,0.7,0.7,45,
atsp\br17.atsp,20,20,0.7,0.5,40,
atsp\br17.atsp,20,20,0.7,0.3,41,
atsp\br17.atsp,20,20,0.5,0.7,39,
atsp\br17.atsp,20,20,0.5,0.5,39,
atsp\br17.atsp,20,20,0.5,0.3,39,
atsp\br17.atsp,20,20,0.3,0.7,39,
atsp\br17.atsp,20,20,0.3,0.5,39,
atsp\br17.atsp,20,20,0.3,0.3,41,
